"year","zone","indicator","measure","value"
"2011","S01002279","Number In 5 Year Cohort","Count",18
"2012","S01002279","Number In 5 Year Cohort","Count",21
"2013","S01002279","Number In 5 Year Cohort","Count",23
"2013","S01002279","Number Vaccinated Against MMR By 5 Years","Count",22
"2008","S01002279","Number Vaccinated Against MMR By 5 Years","Count",23
"2011","S01002279","Number Vaccinated Against MMR By 5 Years","Count",17
"2012","S01002279","Number Vaccinated Against MMR By 5 Years","Count",19
"2009","S01002279","Number Vaccinated Against MMR By 5 Years","Count",22
"2010","S01002279","Number Vaccinated Against MMR By 5 Years","Count",18
"2012","S01002279","Percentage Vaccinated Against Mmr By 5 Years","Ratio","90.5"
"2010","S01002279","Percentage Vaccinated Against Mmr By 5 Years","Ratio","81.8"
"2013","S01002279","Percentage Vaccinated Against Mmr By 5 Years","Ratio","95.7"
"2011","S01002279","Percentage Vaccinated Against Mmr By 5 Years","Ratio","94.4"
"2008","S01002279","Percentage Vaccinated Against Mmr By 5 Years","Ratio",92
"2009","S01002279","Percentage Vaccinated Against Mmr By 5 Years","Ratio","91.7"
"2008","S01002280","Number In 5 Year Cohort","Count",11
"2009","S01002280","Number In 5 Year Cohort","Count",6
"2010","S01002280","Number In 5 Year Cohort","Count",6
"2011","S01002280","Number In 5 Year Cohort","Count",16
"2012","S01002280","Number In 5 Year Cohort","Count",10
"2013","S01002280","Number In 5 Year Cohort","Count",9
"2013","S01002280","Number Vaccinated Against MMR By 5 Years","Count",9
"2008","S01002280","Number Vaccinated Against MMR By 5 Years","Count",10
"2011","S01002280","Number Vaccinated Against MMR By 5 Years","Count",16
"2012","S01002280","Number Vaccinated Against MMR By 5 Years","Count",10
"2009","S01002280","Number Vaccinated Against MMR By 5 Years","Count",6
"2010","S01002280","Number Vaccinated Against MMR By 5 Years","Count",6
"2012","S01002280","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2010","S01002280","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2013","S01002280","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2011","S01002280","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01002280","Percentage Vaccinated Against Mmr By 5 Years","Ratio","90.9"
"2009","S01002280","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01002281","Number In 5 Year Cohort","Count",11
"2009","S01002281","Number In 5 Year Cohort","Count",12
"2010","S01002281","Number In 5 Year Cohort","Count",8
"2011","S01002281","Number In 5 Year Cohort","Count",7
"2012","S01002281","Number In 5 Year Cohort","Count",8
"2013","S01002281","Number In 5 Year Cohort","Count",4
"2013","S01002281","Number Vaccinated Against MMR By 5 Years","Count",3
"2008","S01002281","Number Vaccinated Against MMR By 5 Years","Count",9
"2011","S01002281","Number Vaccinated Against MMR By 5 Years","Count",7
"2012","S01002281","Number Vaccinated Against MMR By 5 Years","Count",8
"2009","S01002281","Number Vaccinated Against MMR By 5 Years","Count",12
"2010","S01002281","Number Vaccinated Against MMR By 5 Years","Count",7
"2012","S01002281","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2010","S01002281","Percentage Vaccinated Against Mmr By 5 Years","Ratio","87.5"
"2013","S01002281","Percentage Vaccinated Against Mmr By 5 Years","Ratio",75
"2011","S01002281","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01002281","Percentage Vaccinated Against Mmr By 5 Years","Ratio","81.8"
"2009","S01002281","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01002282","Number In 5 Year Cohort","Count",5
"2009","S01002282","Number In 5 Year Cohort","Count",8
"2010","S01002282","Number In 5 Year Cohort","Count",0
"2011","S01002282","Number In 5 Year Cohort","Count",5
"2012","S01002282","Number In 5 Year Cohort","Count",4
"2013","S01002282","Number In 5 Year Cohort","Count",4
"2013","S01002282","Number Vaccinated Against MMR By 5 Years","Count",4
"2008","S01002282","Number Vaccinated Against MMR By 5 Years","Count",5
"2011","S01002282","Number Vaccinated Against MMR By 5 Years","Count",5
"2012","S01002282","Number Vaccinated Against MMR By 5 Years","Count",4
"2009","S01002282","Number Vaccinated Against MMR By 5 Years","Count",8
"2010","S01002282","Number Vaccinated Against MMR By 5 Years","Count",0
"2012","S01002282","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2010","S01002282","Percentage Vaccinated Against Mmr By 5 Years","Ratio",0
"2013","S01002282","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2011","S01002282","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01002282","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2009","S01002282","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01002283","Number In 5 Year Cohort","Count",8
"2009","S01002283","Number In 5 Year Cohort","Count",8
"2010","S01002283","Number In 5 Year Cohort","Count",8
"2011","S01002283","Number In 5 Year Cohort","Count",7
"2012","S01002283","Number In 5 Year Cohort","Count",15
"2013","S01002283","Number In 5 Year Cohort","Count",10
"2013","S01002283","Number Vaccinated Against MMR By 5 Years","Count",10
"2008","S01002283","Number Vaccinated Against MMR By 5 Years","Count",7
"2011","S01002283","Number Vaccinated Against MMR By 5 Years","Count",7
"2012","S01002283","Number Vaccinated Against MMR By 5 Years","Count",15
"2009","S01002283","Number Vaccinated Against MMR By 5 Years","Count",8
"2010","S01002283","Number Vaccinated Against MMR By 5 Years","Count",8
"2012","S01002283","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2010","S01002283","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2013","S01002283","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2011","S01002283","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01002283","Percentage Vaccinated Against Mmr By 5 Years","Ratio","87.5"
"2009","S01002283","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01002284","Number In 5 Year Cohort","Count",13
"2009","S01002284","Number In 5 Year Cohort","Count",24
"2010","S01002284","Number In 5 Year Cohort","Count",21
"2011","S01002284","Number In 5 Year Cohort","Count",20
"2012","S01002284","Number In 5 Year Cohort","Count",24
"2013","S01002284","Number In 5 Year Cohort","Count",39
"2013","S01002284","Number Vaccinated Against MMR By 5 Years","Count",39
"2008","S01002284","Number Vaccinated Against MMR By 5 Years","Count",10
"2011","S01002284","Number Vaccinated Against MMR By 5 Years","Count",19
"2012","S01002284","Number Vaccinated Against MMR By 5 Years","Count",24
"2009","S01002284","Number Vaccinated Against MMR By 5 Years","Count",23
"2010","S01002284","Number Vaccinated Against MMR By 5 Years","Count",21
"2012","S01002284","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2010","S01002284","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2013","S01002284","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2011","S01002284","Percentage Vaccinated Against Mmr By 5 Years","Ratio",95
"2008","S01002284","Percentage Vaccinated Against Mmr By 5 Years","Ratio","76.9"
"2009","S01002284","Percentage Vaccinated Against Mmr By 5 Years","Ratio","95.8"
"2008","S01002285","Number In 5 Year Cohort","Count",8
"2009","S01002285","Number In 5 Year Cohort","Count",9
"2010","S01002285","Number In 5 Year Cohort","Count",10
"2011","S01002285","Number In 5 Year Cohort","Count",8
"2012","S01002285","Number In 5 Year Cohort","Count",19
"2013","S01002285","Number In 5 Year Cohort","Count",17
"2013","S01002285","Number Vaccinated Against MMR By 5 Years","Count",16
"2008","S01002285","Number Vaccinated Against MMR By 5 Years","Count",7
"2011","S01002285","Number Vaccinated Against MMR By 5 Years","Count",8
"2012","S01002285","Number Vaccinated Against MMR By 5 Years","Count",18
"2009","S01002285","Number Vaccinated Against MMR By 5 Years","Count",9
"2010","S01002285","Number Vaccinated Against MMR By 5 Years","Count",9
"2012","S01002285","Percentage Vaccinated Against Mmr By 5 Years","Ratio","94.7"
"2010","S01002285","Percentage Vaccinated Against Mmr By 5 Years","Ratio",90
"2013","S01002285","Percentage Vaccinated Against Mmr By 5 Years","Ratio","94.1"
"2011","S01002285","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01002285","Percentage Vaccinated Against Mmr By 5 Years","Ratio","87.5"
"2009","S01002285","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01002286","Number In 5 Year Cohort","Count",6
"2009","S01002286","Number In 5 Year Cohort","Count",8
"2010","S01002286","Number In 5 Year Cohort","Count",6
"2011","S01002286","Number In 5 Year Cohort","Count",7
"2012","S01002286","Number In 5 Year Cohort","Count",8
"2013","S01002286","Number In 5 Year Cohort","Count",8
"2013","S01002286","Number Vaccinated Against MMR By 5 Years","Count",7
"2008","S01002286","Number Vaccinated Against MMR By 5 Years","Count",5
"2011","S01002286","Number Vaccinated Against MMR By 5 Years","Count",7
"2012","S01002286","Number Vaccinated Against MMR By 5 Years","Count",8
"2009","S01002286","Number Vaccinated Against MMR By 5 Years","Count",8
"2010","S01002286","Number Vaccinated Against MMR By 5 Years","Count",3
"2012","S01002286","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2010","S01002286","Percentage Vaccinated Against Mmr By 5 Years","Ratio",50
"2013","S01002286","Percentage Vaccinated Against Mmr By 5 Years","Ratio","87.5"
"2011","S01002286","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01002286","Percentage Vaccinated Against Mmr By 5 Years","Ratio","83.3"
"2009","S01002286","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01002287","Number In 5 Year Cohort","Count",7
"2009","S01002287","Number In 5 Year Cohort","Count",7
"2010","S01002287","Number In 5 Year Cohort","Count",4
"2011","S01002287","Number In 5 Year Cohort","Count",8
"2012","S01002287","Number In 5 Year Cohort","Count",14
"2013","S01002287","Number In 5 Year Cohort","Count",8
"2013","S01002287","Number Vaccinated Against MMR By 5 Years","Count",8
"2008","S01002287","Number Vaccinated Against MMR By 5 Years","Count",7
"2011","S01002287","Number Vaccinated Against MMR By 5 Years","Count",8
"2012","S01002287","Number Vaccinated Against MMR By 5 Years","Count",14
"2009","S01002287","Number Vaccinated Against MMR By 5 Years","Count",7
"2010","S01002287","Number Vaccinated Against MMR By 5 Years","Count",4
"2012","S01002287","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2010","S01002287","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2013","S01002287","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2011","S01002287","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01002287","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2009","S01002287","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01002288","Number In 5 Year Cohort","Count",4
"2009","S01002288","Number In 5 Year Cohort","Count",7
"2010","S01002288","Number In 5 Year Cohort","Count",8
"2011","S01002288","Number In 5 Year Cohort","Count",8
"2012","S01002288","Number In 5 Year Cohort","Count",10
"2013","S01002288","Number In 5 Year Cohort","Count",12
"2013","S01002288","Number Vaccinated Against MMR By 5 Years","Count",11
"2008","S01002288","Number Vaccinated Against MMR By 5 Years","Count",4
"2011","S01002288","Number Vaccinated Against MMR By 5 Years","Count",8
"2012","S01002288","Number Vaccinated Against MMR By 5 Years","Count",10
"2009","S01002288","Number Vaccinated Against MMR By 5 Years","Count",7
"2010","S01002288","Number Vaccinated Against MMR By 5 Years","Count",7
"2012","S01002288","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2010","S01002288","Percentage Vaccinated Against Mmr By 5 Years","Ratio","87.5"
"2013","S01002288","Percentage Vaccinated Against Mmr By 5 Years","Ratio","91.7"
"2011","S01002288","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01002288","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2009","S01002288","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01002289","Number In 5 Year Cohort","Count",9
"2009","S01002289","Number In 5 Year Cohort","Count",10
"2010","S01002289","Number In 5 Year Cohort","Count",8
"2011","S01002289","Number In 5 Year Cohort","Count",3
"2012","S01002289","Number In 5 Year Cohort","Count",5
"2013","S01002289","Number In 5 Year Cohort","Count",7
"2013","S01002289","Number Vaccinated Against MMR By 5 Years","Count",6
"2008","S01002289","Number Vaccinated Against MMR By 5 Years","Count",9
"2011","S01002289","Number Vaccinated Against MMR By 5 Years","Count",3
"2012","S01002289","Number Vaccinated Against MMR By 5 Years","Count",5
"2009","S01002289","Number Vaccinated Against MMR By 5 Years","Count",9
"2010","S01002289","Number Vaccinated Against MMR By 5 Years","Count",8
"2012","S01002289","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2010","S01002289","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2013","S01002289","Percentage Vaccinated Against Mmr By 5 Years","Ratio","85.7"
"2011","S01002289","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01002289","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2009","S01002289","Percentage Vaccinated Against Mmr By 5 Years","Ratio",90
"2008","S01002290","Number In 5 Year Cohort","Count",3
"2009","S01002290","Number In 5 Year Cohort","Count",5
"2010","S01002290","Number In 5 Year Cohort","Count",10
"2011","S01002290","Number In 5 Year Cohort","Count",15
"2012","S01002290","Number In 5 Year Cohort","Count",10
"2013","S01002290","Number In 5 Year Cohort","Count",8
"2013","S01002290","Number Vaccinated Against MMR By 5 Years","Count",7
"2008","S01002290","Number Vaccinated Against MMR By 5 Years","Count",3
"2011","S01002290","Number Vaccinated Against MMR By 5 Years","Count",15
"2012","S01002290","Number Vaccinated Against MMR By 5 Years","Count",9
"2009","S01002290","Number Vaccinated Against MMR By 5 Years","Count",5
"2010","S01002290","Number Vaccinated Against MMR By 5 Years","Count",8
"2012","S01002290","Percentage Vaccinated Against Mmr By 5 Years","Ratio",90
"2010","S01002290","Percentage Vaccinated Against Mmr By 5 Years","Ratio",80
"2013","S01002290","Percentage Vaccinated Against Mmr By 5 Years","Ratio","87.5"
"2011","S01002290","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01002290","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2009","S01002290","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01002291","Number In 5 Year Cohort","Count",4
"2009","S01002291","Number In 5 Year Cohort","Count",4
"2010","S01002291","Number In 5 Year Cohort","Count",7
"2011","S01002291","Number In 5 Year Cohort","Count",5
"2012","S01002291","Number In 5 Year Cohort","Count",10
"2013","S01002291","Number In 5 Year Cohort","Count",13
"2013","S01002291","Number Vaccinated Against MMR By 5 Years","Count",11
"2008","S01002291","Number Vaccinated Against MMR By 5 Years","Count",3
"2011","S01002291","Number Vaccinated Against MMR By 5 Years","Count",5
"2012","S01002291","Number Vaccinated Against MMR By 5 Years","Count",10
"2009","S01002291","Number Vaccinated Against MMR By 5 Years","Count",4
"2010","S01002291","Number Vaccinated Against MMR By 5 Years","Count",6
"2012","S01002291","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2010","S01002291","Percentage Vaccinated Against Mmr By 5 Years","Ratio","85.7"
"2013","S01002291","Percentage Vaccinated Against Mmr By 5 Years","Ratio","84.6"
"2011","S01002291","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01002291","Percentage Vaccinated Against Mmr By 5 Years","Ratio",75
"2009","S01002291","Percentage Vaccinated Against Mmr By 5 Years","Ratio",100
"2008","S01002292","Number In 5 Year Cohort","Count",12
"2009","S01002292","Number In 5 Year Cohort","Count",6
"2010","S01002292","Number In 5 Year Cohort","Count",7
"2011","S01002292","Number In 5 Year Cohort","Count",12
"2012","S01002292","Number In 5 Year Cohort","Count",11
"2013","S01002292","Number In 5 Year Cohort","Count",21
"2013","S01002292","Number Vaccinated Against MMR By 5 Years","Count",20
